chr1	160670778	160699761	ID=ENSG00000228863.8;gene_id=ENSG00000228863.8;gene_type=lncRNA;gene_name=ENSG00000228863;level=1;tag=overlapping_locus;havana_gene=OTTHUMG00000024005.10	gene	+	HAVANA	ENSG00000228863	ENSG00000228863.8	lncRNA	1
chr1	160678746	160711831	ID=ENSG00000117091.10;gene_id=ENSG00000117091.10;gene_type=protein_coding;gene_name=CD48;level=2;hgnc_id=HGNC:1683;havana_gene=OTTHUMG00000024009.3	gene	-	HAVANA	CD48	ENSG00000117091.10	protein_coding	2
chr1	160739057	160754821	ID=ENSG00000026751.17;gene_id=ENSG00000026751.17;gene_type=protein_coding;gene_name=SLAMF7;level=2;hgnc_id=HGNC:21394;havana_gene=OTTHUMG00000024008.5	gene	+	HAVANA	SLAMF7	ENSG00000026751.17	protein_coding	2
chr1	160775954	160776608	ID=ENSG00000275801.1;gene_id=ENSG00000275801.1;gene_type=unprocessed_pseudogene;gene_name=ENSG00000275801;level=2;havana_gene=OTTHUMG00000187539.1	gene	-	HAVANA	ENSG00000275801	ENSG00000275801.1	unprocessed_pseudogene	2
chr1	160776975	160780140	ID=ENSG00000274562.1;gene_id=ENSG00000274562.1;gene_type=unprocessed_pseudogene;gene_name=ENSG00000274562;level=2;havana_gene=OTTHUMG00000187540.1	gene	-	HAVANA	ENSG00000274562	ENSG00000274562.1	unprocessed_pseudogene	2
chr1	160796074	160828261	ID=ENSG00000122224.18;gene_id=ENSG00000122224.18;gene_type=protein_coding;gene_name=LY9;level=2;hgnc_id=HGNC:6730;havana_gene=OTTHUMG00000024007.7	gene	+	HAVANA	LY9	ENSG00000122224.18	protein_coding	2
chr1	160830160	160862887	ID=ENSG00000122223.13;gene_id=ENSG00000122223.13;gene_type=protein_coding;gene_name=CD244;level=2;hgnc_id=HGNC:18171;havana_gene=OTTHUMG00000028606.4	gene	-	HAVANA	CD244	ENSG00000122223.13	protein_coding	2
chr1	160848010	160848502	ID=ENSG00000226003.2;gene_id=ENSG00000226003.2;gene_type=processed_pseudogene;gene_name=PPIAP37;level=1;hgnc_id=HGNC:53661;tag=pseudo_consens;havana_gene=OTTHUMG00000028598.2	gene	+	HAVANA	PPIAP37	ENSG00000226003.2	processed_pseudogene	1
chr1	160876540	160885180	ID=ENSG00000179914.5;gene_id=ENSG00000179914.5;gene_type=protein_coding;gene_name=ITLN1;level=2;hgnc_id=HGNC:18259;havana_gene=OTTHUMG00000028604.3	gene	-	HAVANA	ITLN1	ENSG00000179914.5	protein_coding	2
chr1	160894980	160896076	ID=ENSG00000213080.3;gene_id=ENSG00000213080.3;gene_type=processed_pseudogene;gene_name=ENSG00000213080;level=1;tag=pseudo_consens;havana_gene=OTTHUMG00000028599.1	gene	+	HAVANA	ENSG00000213080	ENSG00000213080.3	processed_pseudogene	1
chr1	160931739	160934380	ID=ENSG00000232188.1;gene_id=ENSG00000232188.1;gene_type=lncRNA;gene_name=ENSG00000232188;level=1;havana_gene=OTTHUMG00000028600.1	gene	-	HAVANA	ENSG00000232188	ENSG00000232188.1	lncRNA	1
chr1	160932465	160949922	ID=ENSG00000198358.4;gene_id=ENSG00000198358.4;gene_type=lncRNA;gene_name=ENSG00000198358;level=2;tag=overlapping_locus;havana_gene=OTTHUMG00000028603.1	gene	+	HAVANA	ENSG00000198358	ENSG00000198358.4	lncRNA	2
chr1	160935537	160936126	ID=ENSG00000233691.2;gene_id=ENSG00000233691.2;gene_type=processed_pseudogene;gene_name=ENSG00000233691;level=1;tag=pseudo_consens,overlapping_locus;havana_gene=OTTHUMG00000028601.2	gene	+	HAVANA	ENSG00000233691	ENSG00000233691.2	processed_pseudogene	1
chr1	160945025	160954809	ID=ENSG00000158764.7;gene_id=ENSG00000158764.7;gene_type=protein_coding;gene_name=ITLN2;level=2;hgnc_id=HGNC:20599;havana_gene=OTTHUMG00000028605.2	gene	-	HAVANA	ITLN2	ENSG00000158764.7	protein_coding	2
chr1	160995211	161021343	ID=ENSG00000158769.18;gene_id=ENSG00000158769.18;gene_type=protein_coding;gene_name=F11R;level=1;hgnc_id=HGNC:14685;tag=overlapping_locus;havana_gene=OTTHUMG00000028602.4	gene	-	HAVANA	F11R	ENSG00000158769.18	protein_coding	1
chr1	160997957	161038962	ID=ENSG00000270149.5;gene_id=ENSG00000270149.5;gene_type=protein_coding;gene_name=ENSG00000270149;level=2;tag=overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000183896.1	gene	-	HAVANA	ENSG00000270149	ENSG00000270149.5	protein_coding	2
chr1	161034834	161035006	ID=ENSG00000232879.2;gene_id=ENSG00000232879.2;gene_type=processed_pseudogene;gene_name=GLRX5P2;level=2;hgnc_id=HGNC:55063;havana_gene=OTTHUMG00000031474.2	gene	+	HAVANA	GLRX5P2	ENSG00000232879.2	processed_pseudogene	2
chr1	161037631	161038977	ID=ENSG00000215845.11;gene_id=ENSG00000215845.11;gene_type=protein_coding;gene_name=TSTD1;level=2;hgnc_id=HGNC:35410;tag=overlapping_locus;havana_gene=OTTHUMG00000031476.4	gene	-	HAVANA	TSTD1	ENSG00000215845.11	protein_coding	2
chr1	161039251	161045977	ID=ENSG00000158773.14;gene_id=ENSG00000158773.14;gene_type=protein_coding;gene_name=USF1;level=1;hgnc_id=HGNC:12593;havana_gene=OTTHUMG00000031472.3	gene	-	HAVANA	USF1	ENSG00000158773.14	protein_coding	1
chr1	161046027	161046855	ID=ENSG00000289121.1;gene_id=ENSG00000289121.1;gene_type=lncRNA;gene_name=ENSG00000289121;level=2	gene	+	HAVANA	ENSG00000289121	ENSG00000289121.1	lncRNA	2
chr1	161046946	161069970	ID=ENSG00000186517.14;gene_id=ENSG00000186517.14;gene_type=protein_coding;gene_name=ARHGAP30;level=2;hgnc_id=HGNC:27414;havana_gene=OTTHUMG00000031477.4	gene	-	HAVANA	ARHGAP30	ENSG00000186517.14	protein_coding	2
chr1	161070998	161089558	ID=ENSG00000143217.9;gene_id=ENSG00000143217.9;gene_type=protein_coding;gene_name=NECTIN4;level=2;hgnc_id=HGNC:19688;havana_gene=OTTHUMG00000031475.2	gene	-	HAVANA	NECTIN4	ENSG00000143217.9	protein_coding	2
chr1	161084465	161087571	ID=ENSG00000228917.1;gene_id=ENSG00000228917.1;gene_type=lncRNA;gene_name=NECTIN4-AS1;level=2;hgnc_id=HGNC:40893;havana_gene=OTTHUMG00000031478.1	gene	+	HAVANA	NECTIN4-AS1	ENSG00000228917.1	lncRNA	2
chr1	161098361	161100346	ID=ENSG00000162755.14;gene_id=ENSG00000162755.14;gene_type=protein_coding;gene_name=KLHDC9;level=2;hgnc_id=HGNC:28489;havana_gene=OTTHUMG00000031479.3	gene	+	HAVANA	KLHDC9	ENSG00000162755.14	protein_coding	2
chr1	161100556	161118055	ID=ENSG00000143256.5;gene_id=ENSG00000143256.5;gene_type=protein_coding;gene_name=PFDN2;level=2;hgnc_id=HGNC:8867;havana_gene=OTTHUMG00000031481.2	gene	-	HAVANA	PFDN2	ENSG00000143256.5	protein_coding	2
chr1	161118086	161125445	ID=ENSG00000158793.14;gene_id=ENSG00000158793.14;gene_type=protein_coding;gene_name=NIT1;level=2;hgnc_id=HGNC:7828;havana_gene=OTTHUMG00000031473.3	gene	+	HAVANA	NIT1	ENSG00000158793.14	protein_coding	2
chr1	161120974	161132688	ID=ENSG00000158796.17;gene_id=ENSG00000158796.17;gene_type=protein_coding;gene_name=DEDD;level=2;hgnc_id=HGNC:2755;havana_gene=OTTHUMG00000033104.7	gene	-	HAVANA	DEDD	ENSG00000158796.17	protein_coding	2
chr1	161141208	161141336	ID=ENSG00000238934.1;gene_id=ENSG00000238934.1;gene_type=snoRNA;gene_name=ENSG00000238934;level=3	gene	-	ENSEMBL	ENSG00000238934	ENSG00000238934.1	snoRNA	3
chr1	161152776	161158856	ID=ENSG00000143222.12;gene_id=ENSG00000143222.12;gene_type=protein_coding;gene_name=UFC1;level=2;hgnc_id=HGNC:26941;havana_gene=OTTHUMG00000033155.2	gene	+	HAVANA	UFC1	ENSG00000143222.12	protein_coding	2
chr1	161153760	161159349	ID=ENSG00000224985.1;gene_id=ENSG00000224985.1;gene_type=lncRNA;gene_name=ENSG00000224985;level=2;havana_gene=OTTHUMG00000033156.1	gene	-	HAVANA	ENSG00000224985	ENSG00000224985.1	lncRNA	2
chr1	161159450	161165723	ID=ENSG00000143258.17;gene_id=ENSG00000143258.17;gene_type=protein_coding;gene_name=USP21;level=2;hgnc_id=HGNC:12620;havana_gene=OTTHUMG00000033154.7	gene	+	HAVANA	USP21	ENSG00000143258.17	protein_coding	2
chr1	161165695	161166271	ID=ENSG00000290115.1;gene_id=ENSG00000290115.1;gene_type=lncRNA;gene_name=ENSG00000290115;level=2	gene	-	HAVANA	ENSG00000290115	ENSG00000290115.1	lncRNA	2
chr1	161166056	161178013	ID=ENSG00000143224.18;gene_id=ENSG00000143224.18;gene_type=protein_coding;gene_name=PPOX;level=1;hgnc_id=HGNC:9280;havana_gene=OTTHUMG00000034342.4	gene	+	HAVANA	PPOX	ENSG00000143224.18	protein_coding	1
chr1	161171310	161177968	ID=ENSG00000158850.15;gene_id=ENSG00000158850.15;gene_type=protein_coding;gene_name=B4GALT3;level=2;hgnc_id=HGNC:926;havana_gene=OTTHUMG00000034348.2	gene	-	HAVANA	B4GALT3	ENSG00000158850.15	protein_coding	2
chr1	161184302	161199054	ID=ENSG00000158859.10;gene_id=ENSG00000158859.10;gene_type=protein_coding;gene_name=ADAMTS4;level=2;hgnc_id=HGNC:220;havana_gene=OTTHUMG00000034349.3	gene	-	HAVANA	ADAMTS4	ENSG00000158859.10	protein_coding	2
chr1	161197104	161214723	ID=ENSG00000158864.13;gene_id=ENSG00000158864.13;gene_type=protein_coding;gene_name=NDUFS2;level=2;hgnc_id=HGNC:7708;havana_gene=OTTHUMG00000034344.1	gene	+	HAVANA	NDUFS2	ENSG00000158864.13	protein_coding	2
chr1	161215234	161220699	ID=ENSG00000158869.11;gene_id=ENSG00000158869.11;gene_type=protein_coding;gene_name=FCER1G;level=2;hgnc_id=HGNC:3611;havana_gene=OTTHUMG00000034343.2	gene	+	HAVANA	FCER1G	ENSG00000158869.11	protein_coding	2
chr1	161222292	161223631	ID=ENSG00000158874.11;gene_id=ENSG00000158874.11;gene_type=protein_coding;gene_name=APOA2;level=2;hgnc_id=HGNC:601;havana_gene=OTTHUMG00000034346.3	gene	-	HAVANA	APOA2	ENSG00000158874.11	protein_coding	2
chr1	161225939	161230746	ID=ENSG00000158882.15;gene_id=ENSG00000158882.15;gene_type=protein_coding;gene_name=TOMM40L;level=2;hgnc_id=HGNC:25756;tag=ncRNA_host;havana_gene=OTTHUMG00000034345.2	gene	+	HAVANA	TOMM40L	ENSG00000158882.15	protein_coding	2
chr1	161227186	161227261	ID=ENSG00000284035.1;gene_id=ENSG00000284035.1;gene_type=miRNA;gene_name=MIR5187;level=3;hgnc_id=HGNC:43523	gene	+	ENSEMBL	MIR5187	ENSG00000284035.1	miRNA	3
chr1	161229666	161238244	ID=ENSG00000143257.12;gene_id=ENSG00000143257.12;gene_type=protein_coding;gene_name=NR1I3;level=1;hgnc_id=HGNC:7969;havana_gene=OTTHUMG00000034347.3	gene	-	HAVANA	NR1I3	ENSG00000143257.12	protein_coding	1
chr1	161258745	161285450	ID=ENSG00000248485.2;gene_id=ENSG00000248485.2;gene_type=protein_coding;gene_name=PCP4L1;level=2;hgnc_id=HGNC:20448;havana_gene=OTTHUMG00000034340.3	gene	+	HAVANA	PCP4L1	ENSG00000248485.2	protein_coding	2
chr1	161304735	161309968	ID=ENSG00000158887.19;gene_id=ENSG00000158887.19;gene_type=protein_coding;gene_name=MPZ;level=2;hgnc_id=HGNC:7225;havana_gene=OTTHUMG00000034341.6	gene	-	HAVANA	MPZ	ENSG00000158887.19	protein_coding	2
chr1	161314381	161363206	ID=ENSG00000143252.16;gene_id=ENSG00000143252.16;gene_type=protein_coding;gene_name=SDHC;level=2;hgnc_id=HGNC:10682;havana_gene=OTTHUMG00000034468.5	gene	+	HAVANA	SDHC	ENSG00000143252.16	protein_coding	2
chr1	161364221	161364751	ID=ENSG00000289106.2;gene_id=ENSG00000289106.2;gene_type=lncRNA;gene_name=ENSG00000289106;level=2	gene	+	HAVANA	ENSG00000289106	ENSG00000289106.2	lncRNA	2
chr1	161364733	161367876	ID=ENSG00000188931.4;gene_id=ENSG00000188931.4;gene_type=protein_coding;gene_name=CFAP126;level=2;hgnc_id=HGNC:32325;havana_gene=OTTHUMG00000034462.2	gene	-	HAVANA	CFAP126	ENSG00000188931.4	protein_coding	2
chr1	161368022	161371964	ID=ENSG00000288670.1;gene_id=ENSG00000288670.1;gene_type=lncRNA;gene_name=ENSG00000288670;level=2	gene	+	HAVANA	ENSG00000288670	ENSG00000288670.1	lncRNA	2
chr1	161378707	161379358	ID=ENSG00000236484.2;gene_id=ENSG00000236484.2;gene_type=processed_pseudogene;gene_name=RRM2P2;level=1;hgnc_id=HGNC:10454;tag=pseudo_consens;havana_gene=OTTHUMG00000034464.1	gene	-	HAVANA	RRM2P2	ENSG00000236484.2	processed_pseudogene	1
chr1	161389547	161389965	ID=ENSG00000289141.2;gene_id=ENSG00000289141.2;gene_type=lncRNA;gene_name=ENSG00000289141;level=2	gene	-	HAVANA	ENSG00000289141	ENSG00000289141.2	lncRNA	2
chr1	161399409	161422424	ID=ENSG00000283696.1;gene_id=ENSG00000283696.1;gene_type=lncRNA;gene_name=ENSG00000283696;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000191708.1	gene	+	HAVANA	ENSG00000283696	ENSG00000283696.1	lncRNA	2
chr1	161399998	161401868	ID=ENSG00000288093.1;gene_id=ENSG00000288093.1;gene_type=lncRNA;gene_name=ENSG00000288093;level=2;tag=ncRNA_host;havana_gene=OTTHUMG00000194040.1	gene	+	HAVANA	ENSG00000288093	ENSG00000288093.1	lncRNA	2
chr1	161401289	161401395	ID=ENSG00000206921.1;gene_id=ENSG00000206921.1;gene_type=snRNA;gene_name=RNU6-481P;level=3;hgnc_id=HGNC:47444	gene	+	ENSEMBL	RNU6-481P	ENSG00000206921.1	snRNA	3
chr1	161403409	161470523	ID=ENSG00000283360.1;gene_id=ENSG00000283360.1;gene_type=lncRNA;gene_name=ENSG00000283360;level=2;havana_gene=OTTHUMG00000191709.1	gene	-	HAVANA	ENSG00000283360	ENSG00000283360.1	lncRNA	2
chr1	161406068	161407082	ID=ENSG00000215840.3;gene_id=ENSG00000215840.3;gene_type=processed_pseudogene;gene_name=ENSG00000215840;level=1;tag=pseudo_consens;havana_gene=OTTHUMG00000034465.1	gene	+	HAVANA	ENSG00000215840	ENSG00000215840.3	processed_pseudogene	1
chr1	161411597	161411802	ID=ENSG00000277882.1;gene_id=ENSG00000277882.1;gene_type=processed_pseudogene;gene_name=ENSG00000277882;level=2;havana_gene=OTTHUMG00000187542.1	gene	-	HAVANA	ENSG00000277882	ENSG00000277882.1	processed_pseudogene	2
chr1	161433444	161440996	ID=ENSG00000283317.1;gene_id=ENSG00000283317.1;gene_type=lncRNA;gene_name=ENSG00000283317;level=2;havana_gene=OTTHUMG00000191710.1	gene	-	HAVANA	ENSG00000283317	ENSG00000283317.1	lncRNA	2
chr1	161505430	161524013	ID=ENSG00000143226.16;gene_id=ENSG00000143226.16;gene_type=protein_coding;gene_name=FCGR2A;level=2;hgnc_id=HGNC:3616;tag=overlapping_locus;havana_gene=OTTHUMG00000034469.9	gene	+	HAVANA	FCGR2A	ENSG00000143226.16	protein_coding	2
chr1	161513176	161605099	ID=ENSG00000273112.1;gene_id=ENSG00000273112.1;gene_type=lncRNA;gene_name=ENSG00000273112;level=2;tag=overlapping_locus;havana_gene=OTTHUMG00000185955.1	gene	+	HAVANA	ENSG00000273112	ENSG00000273112.1	lncRNA	2
chr1	161518705	161519568	ID=ENSG00000289273.1;gene_id=ENSG00000289273.1;gene_type=lncRNA;gene_name=ENSG00000289273;level=2	gene	+	HAVANA	ENSG00000289273	ENSG00000289273.1	lncRNA	2
chr1	161524540	161526894	ID=ENSG00000173110.8;gene_id=ENSG00000173110.8;gene_type=protein_coding;gene_name=HSPA6;level=2;hgnc_id=HGNC:5239;tag=retrogene;havana_gene=OTTHUMG00000034461.2	gene	+	HAVANA	HSPA6	ENSG00000173110.8	protein_coding	2
chr1	161536571	161538158	ID=ENSG00000224203.2;gene_id=ENSG00000224203.2;gene_type=unprocessed_pseudogene;gene_name=RPS23P10;level=1;hgnc_id=HGNC:48342;tag=pseudo_consens;havana_gene=OTTHUMG00000034471.2	gene	-	HAVANA	RPS23P10	ENSG00000224203.2	unprocessed_pseudogene	1
chr1	161541759	161550968	ID=ENSG00000203747.13;gene_id=ENSG00000203747.13;gene_type=protein_coding;gene_name=FCGR3A;level=2;hgnc_id=HGNC:3619;tag=overlapping_locus;havana_gene=OTTHUMG00000034466.7	gene	-	HAVANA	FCGR3A	ENSG00000203747.13	protein_coding	2
chr1	161544807	161631456	ID=ENSG00000289768.1;gene_id=ENSG00000289768.1;gene_type=protein_coding;gene_name=ENSG00000289768;level=2;tag=overlapping_locus,readthrough_gene	gene	-	HAVANA	ENSG00000289768	ENSG00000289768.1	protein_coding	2
chr1	161556290	161557078	ID=ENSG00000224515.1;gene_id=ENSG00000224515.1;gene_type=lncRNA;gene_name=ENSG00000224515;level=2;havana_gene=OTTHUMG00000043773.1	gene	-	HAVANA	ENSG00000224515	ENSG00000224515.1	lncRNA	2
chr1	161581339	161605662	ID=ENSG00000244682.8;gene_id=ENSG00000244682.8;gene_type=protein_coding;gene_name=FCGR2C;level=2;hgnc_id=HGNC:15626;tag=overlapping_locus;havana_gene=OTTHUMG00000074101.5	gene	+	HAVANA	FCGR2C	ENSG00000244682.8	protein_coding	2
chr1	161606291	161608217	ID=ENSG00000225217.1;gene_id=ENSG00000225217.1;gene_type=unprocessed_pseudogene;gene_name=HSPA7;level=1;hgnc_id=HGNC:5240;tag=pseudo_consens;havana_gene=OTTHUMG00000074098.2	gene	+	HAVANA	HSPA7	ENSG00000225217.1	unprocessed_pseudogene	1
chr1	161617992	161619585	ID=ENSG00000231586.2;gene_id=ENSG00000231586.2;gene_type=unprocessed_pseudogene;gene_name=RPS23P9;level=1;hgnc_id=HGNC:48341;tag=pseudo_consens;havana_gene=OTTHUMG00000074097.2	gene	-	HAVANA	RPS23P9	ENSG00000231586.2	unprocessed_pseudogene	1
chr1	161623196	161631963	ID=ENSG00000162747.13;gene_id=ENSG00000162747.13;gene_type=protein_coding;gene_name=FCGR3B;level=2;hgnc_id=HGNC:3620;tag=overlapping_locus;havana_gene=OTTHUMG00000074099.5	gene	-	HAVANA	FCGR3B	ENSG00000162747.13	protein_coding	2
chr1	161663143	161678654	ID=ENSG00000072694.22;gene_id=ENSG00000072694.22;gene_type=protein_coding;gene_name=FCGR2B;level=2;hgnc_id=HGNC:3618;havana_gene=OTTHUMG00000034470.7	gene	+	HAVANA	FCGR2B	ENSG00000072694.22	protein_coding	2
chr1	161671978	161674824	ID=ENSG00000234211.2;gene_id=ENSG00000234211.2;gene_type=lncRNA;gene_name=ENSG00000234211;level=2;havana_gene=OTTHUMG00000074100.2	gene	-	HAVANA	ENSG00000234211	ENSG00000234211.2	lncRNA	2
chr1	161683695	161685252	ID=ENSG00000213075.7;gene_id=ENSG00000213075.7;gene_type=transcribed_processed_pseudogene;gene_name=RPL31P11;level=1;hgnc_id=HGNC:35849;tag=pseudo_consens;havana_gene=OTTHUMG00000034536.4	gene	-	HAVANA	RPL31P11	ENSG00000213075.7	transcribed_processed_pseudogene	1
chr1	161699506	161699607	ID=ENSG00000199595.1;gene_id=ENSG00000199595.1;gene_type=misc_RNA;gene_name=Y_RNA;level=3	gene	+	ENSEMBL	Y_RNA	ENSG00000199595.1	misc_RNA	3
chr1	161706972	161714352	ID=ENSG00000132185.18;gene_id=ENSG00000132185.18;gene_type=protein_coding;gene_name=FCRLA;level=2;hgnc_id=HGNC:18504;havana_gene=OTTHUMG00000034537.2	gene	+	HAVANA	FCRLA	ENSG00000132185.18	protein_coding	2
chr1	161721544	161728143	ID=ENSG00000162746.15;gene_id=ENSG00000162746.15;gene_type=protein_coding;gene_name=FCRLB;level=2;hgnc_id=HGNC:26431;havana_gene=OTTHUMG00000133629.1	gene	+	HAVANA	FCRLB	ENSG00000162746.15	protein_coding	2
chr1	161735808	161736102	ID=ENSG00000241347.3;gene_id=ENSG00000241347.3;gene_type=misc_RNA;gene_name=RN7SL466P;level=3;hgnc_id=HGNC:46482	gene	+	ENSEMBL	RN7SL466P	ENSG00000241347.3	misc_RNA	3
chr1	161749452	161766227	ID=ENSG00000226889.4;gene_id=ENSG00000226889.4;gene_type=lncRNA;gene_name=ATF6-DT;level=2;hgnc_id=HGNC:55826;havana_gene=OTTHUMG00000034539.2	gene	-	HAVANA	ATF6-DT	ENSG00000226889.4	lncRNA	2
chr1	161749758	161757238	ID=ENSG00000081721.12;gene_id=ENSG00000081721.12;gene_type=protein_coding;gene_name=DUSP12;level=2;hgnc_id=HGNC:3067;havana_gene=OTTHUMG00000034540.3	gene	+	HAVANA	DUSP12	ENSG00000081721.12	protein_coding	2
chr1	161766298	161977574	ID=ENSG00000118217.7;gene_id=ENSG00000118217.7;gene_type=protein_coding;gene_name=ATF6;level=2;hgnc_id=HGNC:791;tag=overlapping_locus;havana_gene=OTTHUMG00000023961.3	gene	+	HAVANA	ATF6	ENSG00000118217.7	protein_coding	2
chr1	161890833	161892196	ID=ENSG00000229808.1;gene_id=ENSG00000229808.1;gene_type=transcribed_processed_pseudogene;gene_name=ENSG00000229808;level=1;tag=pseudo_consens,overlapping_locus;havana_gene=OTTHUMG00000024019.3	gene	+	HAVANA	ENSG00000229808	ENSG00000229808.1	transcribed_processed_pseudogene	1
chr1	161983192	162023869	ID=ENSG00000162745.11;gene_id=ENSG00000162745.11;gene_type=protein_coding;gene_name=OLFML2B;level=1;hgnc_id=HGNC:24558;havana_gene=OTTHUMG00000024047.2	gene	-	HAVANA	OLFML2B	ENSG00000162745.11	protein_coding	1
chr1	162039016	162039567	ID=ENSG00000227818.1;gene_id=ENSG00000227818.1;gene_type=lncRNA;gene_name=ENSG00000227818;level=2;havana_gene=OTTHUMG00000024048.1	gene	+	HAVANA	ENSG00000227818	ENSG00000227818.1	lncRNA	2
chr1	162069691	162370475	ID=ENSG00000198929.13;gene_id=ENSG00000198929.13;gene_type=protein_coding;gene_name=NOS1AP;level=2;hgnc_id=HGNC:16859;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000024049.7	gene	+	HAVANA	NOS1AP	ENSG00000198929.13	protein_coding	2
chr1	162146709	162175243	ID=ENSG00000285636.2;gene_id=ENSG00000285636.2;gene_type=lncRNA;gene_name=ENSG00000285636;level=2;havana_gene=OTTHUMG00000193270.3	gene	-	HAVANA	ENSG00000285636	ENSG00000285636.2	lncRNA	2
chr1	162157107	162157182	ID=ENSG00000266144.1;gene_id=ENSG00000266144.1;gene_type=miRNA;gene_name=MIR4654;level=3;hgnc_id=HGNC:41643	gene	+	ENSEMBL	MIR4654	ENSG00000266144.1	miRNA	3
chr1	162316852	162317794	ID=ENSG00000227094.1;gene_id=ENSG00000227094.1;gene_type=lncRNA;gene_name=ENSG00000227094;level=2;havana_gene=OTTHUMG00000031374.1	gene	-	HAVANA	ENSG00000227094	ENSG00000227094.1	lncRNA	2
chr1	162338643	162338742	ID=ENSG00000252262.1;gene_id=ENSG00000252262.1;gene_type=rRNA_pseudogene;gene_name=RNA5SP61;level=3;hgnc_id=HGNC:42838	gene	+	ENSEMBL	RNA5SP61	ENSG00000252262.1	rRNA_pseudogene	3
chr1	162342546	162342640	ID=ENSG00000207729.3;gene_id=ENSG00000207729.3;gene_type=miRNA;gene_name=MIR556;level=3;hgnc_id=HGNC:32812	gene	+	ENSEMBL	MIR556	ENSG00000207729.3	miRNA	3
chr1	162365407	162383531	ID=ENSG00000254706.3;gene_id=ENSG00000254706.3;gene_type=protein_coding;gene_name=ENSG00000254706;level=2;tag=overlapping_locus,readthrough_gene;havana_gene=OTTHUMG00000165223.4	gene	+	HAVANA	ENSG00000254706	ENSG00000254706.3	protein_coding	2
chr1	162373203	162376854	ID=ENSG00000171722.13;gene_id=ENSG00000171722.13;gene_type=protein_coding;gene_name=SPATA46;level=2;hgnc_id=HGNC:27648;havana_gene=OTTHUMG00000031375.3	gene	-	HAVANA	SPATA46	ENSG00000171722.13	protein_coding	2
chr1	162378841	162386812	ID=ENSG00000239887.6;gene_id=ENSG00000239887.6;gene_type=protein_coding;gene_name=C1orf226;level=2;hgnc_id=HGNC:34351;tag=overlapping_locus;havana_gene=OTTHUMG00000031376.5	gene	+	HAVANA	C1orf226	ENSG00000239887.6	protein_coding	2
chr1	162395268	162412138	ID=ENSG00000198574.6;gene_id=ENSG00000198574.6;gene_type=protein_coding;gene_name=SH2D1B;level=2;hgnc_id=HGNC:30416;havana_gene=OTTHUMG00000031377.2	gene	-	HAVANA	SH2D1B	ENSG00000198574.6	protein_coding	2
chr1	162441192	162441296	ID=ENSG00000289713.1;gene_id=ENSG00000289713.1;gene_type=unprocessed_pseudogene;gene_name=ENSG00000289713;level=2	gene	-	HAVANA	ENSG00000289713	ENSG00000289713.1	unprocessed_pseudogene	2
chr1	162445549	162446566	ID=ENSG00000227243.3;gene_id=ENSG00000227243.3;gene_type=unprocessed_pseudogene;gene_name=SLAMF6P1;level=2;hgnc_id=HGNC:32012;havana_gene=OTTHUMG00000031372.2	gene	+	HAVANA	SLAMF6P1	ENSG00000227243.3	unprocessed_pseudogene	2
chr1	162497251	162529631	ID=ENSG00000152332.16;gene_id=ENSG00000152332.16;gene_type=protein_coding;gene_name=UHMK1;level=2;hgnc_id=HGNC:19683;havana_gene=OTTHUMG00000031373.2	gene	+	HAVANA	UHMK1	ENSG00000152332.16	protein_coding	2
chr1	162541332	162541628	ID=ENSG00000227941.1;gene_id=ENSG00000227941.1;gene_type=processed_pseudogene;gene_name=UQCRBP2;level=1;hgnc_id=HGNC:12584;tag=pseudo_consens;havana_gene=OTTHUMG00000034418.1	gene	-	HAVANA	UQCRBP2	ENSG00000227941.1	processed_pseudogene	1
chr1	162560227	162561308	ID=ENSG00000259788.1;gene_id=ENSG00000259788.1;gene_type=lncRNA;gene_name=UAP1-DT;level=2;hgnc_id=HGNC:55410;havana_gene=OTTHUMG00000176119.1	gene	-	HAVANA	UAP1-DT	ENSG00000259788.1	lncRNA	2
chr1	162561722	162601240	ID=ENSG00000117143.14;gene_id=ENSG00000117143.14;gene_type=protein_coding;gene_name=UAP1;level=2;hgnc_id=HGNC:12457;tag=overlapping_locus;havana_gene=OTTHUMG00000034419.4	gene	+	HAVANA	UAP1	ENSG00000117143.14	protein_coding	2
chr1	162593103	162593754	ID=ENSG00000272574.1;gene_id=ENSG00000272574.1;gene_type=lncRNA;gene_name=ENSG00000272574;level=2;tag=overlapping_locus;havana_gene=OTTHUMG00000185962.1	gene	+	HAVANA	ENSG00000272574	ENSG00000272574.1	lncRNA	2
chr1	162631373	162787405	ID=ENSG00000162733.19;gene_id=ENSG00000162733.19;gene_type=protein_coding;gene_name=DDR2;level=2;hgnc_id=HGNC:2731;tag=ncRNA_host;havana_gene=OTTHUMG00000034423.9	gene	+	HAVANA	DDR2	ENSG00000162733.19	protein_coding	2
chr1	162777730	162778014	ID=ENSG00000243173.3;gene_id=ENSG00000243173.3;gene_type=misc_RNA;gene_name=RN7SL861P;level=3;hgnc_id=HGNC:46877	gene	+	ENSEMBL	RN7SL861P	ENSG00000243173.3	misc_RNA	3
